h_mm,h_MM,fm,model,acc,sp,eo,phase
0.3,0.4,0.3,GCN,0.6666666666666666,18.875418603420258,10.680337250232697,before
0.3,0.4,0.3,GCN,0.6566666666666666,21.822743117809296,12.954659759998322,after
0.3,0.5,0.3,GCN,0.6866666666666666,19.94147151708603,4.2490314692258835,before
0.3,0.5,0.3,GCN,0.6833333333333333,22.533445060253143,10.664844512939453,after
0.3,0.6,0.3,GCN,0.69,23.26505035161972,10.259056836366653,before
0.3,0.6,0.3,GCN,0.6566666666666666,28.4280925989151,20.16541361808777,after
0.3,0.7,0.3,GCN,0.69,10.911371558904648,4.730918258428574,before
0.3,0.7,0.3,GCN,0.6366666666666667,28.093644976615906,21.886077523231506,after
0.3,0.8,0.3,GCN,0.64,20.213210582733154,12.02232912182808,before
0.3,0.8,0.3,GCN,0.7066666666666667,23.494982719421387,6.6163137555122375,after
0.3,0.9,0.3,GCN,0.72,23.85033518075943,6.052403524518013,before
0.3,0.9,0.3,GCN,0.7733333333333333,37.855350971221924,17.0394167304039,after
0.3,1.0,0.3,GCN,0.7433333333333333,29.53595221042633,14.500570297241211,before
0.3,1.0,0.3,GCN,0.7633333333333333,33.52842926979065,13.084985315799713,after
0.4,0.0,0.3,GCN,0.7,15.384615957736969,5.766917392611504,before
0.4,0.0,0.3,GCN,0.7333333333333333,20.94481587409973,7.886762171983719,after
0.4,0.1,0.3,GCN,0.7066666666666667,23.36956560611725,11.444292217493057,before
0.4,0.1,0.3,GCN,0.7166666666666667,17.328594624996185,8.187514543533325,after
0.4,0.2,0.3,GCN,0.7366666666666667,27.90551781654358,11.325813829898834,before
0.4,0.2,0.3,GCN,0.6966666666666667,29.724079370498657,16.620641946792603,after
0.4,0.3,0.3,GCN,0.69,20.50585299730301,7.218728214502335,before
0.4,0.3,0.3,GCN,0.69,28.658026456832886,18.601730465888977,after
0.4,0.4,0.3,GCN,0.6966666666666667,13.858695328235626,4.099567234516144,before
0.4,0.4,0.3,GCN,0.6833333333333333,17.70484894514084,8.910685777664185,after
0.4,0.5,0.3,GCN,0.63,16.51337742805481,9.654591232538223,before
0.4,0.5,0.3,GCN,0.63,21.885451674461365,12.989519536495209,after
0.4,0.6,0.3,GCN,0.63,19.35618668794632,10.199590027332306,before
0.4,0.6,0.3,GCN,0.6966666666666667,23.014214634895325,11.60195916891098,after
0.4,0.7,0.3,GCN,0.7033333333333334,16.743311285972595,4.269993305206299,before
0.4,0.7,0.3,GCN,0.6566666666666666,24.561037123203278,14.98313844203949,after
0.4,0.8,0.3,GCN,0.6133333333333333,18.10200661420822,9.22328531742096,before
0.4,0.8,0.3,GCN,0.6566666666666666,15.760870277881622,3.2326269894838333,after
0.4,0.9,0.3,GCN,0.7266666666666667,18.875418603420258,8.143540471792221,before
0.4,0.9,0.3,GCN,0.77,34.69899594783783,19.043517112731934,after
0.4,1.0,0.3,GCN,0.6366666666666667,32.671403884887695,22.13830053806305,before
0.4,1.0,0.3,GCN,0.7433333333333333,33.98829400539398,12.894964218139648,after
0.5,0.0,0.3,GCN,0.75,28.762543201446533,19.311459362506866,before
0.5,0.0,0.3,GCN,0.7433333333333333,26.484113931655884,22.080427408218384,after
0.5,0.1,0.3,GCN,0.71,25.418061017990112,12.629756331443787,before
0.5,0.1,0.3,GCN,0.6966666666666667,24.707357585430145,13.070403039455414,after
0.5,0.2,0.3,GCN,0.7266666666666667,12.959866225719452,5.695375055074692,before
0.5,0.2,0.3,GCN,0.71,23.85033518075943,11.82023212313652,after
0.5,0.3,0.3,GCN,0.7233333333333334,27.84281075000763,12.133970856666565,before
0.5,0.3,0.3,GCN,0.7033333333333334,33.256688714027405,23.628388345241547,after
0.5,0.4,0.3,GCN,0.6733333333333333,12.750835716724396,4.60856705904007,before
0.5,0.4,0.3,GCN,0.6566666666666666,18.68729144334793,7.657325267791748,after
0.5,0.5,0.3,GCN,0.6766666666666666,17.55852848291397,5.6258827447891235,before
0.5,0.5,0.3,GCN,0.7466666666666667,16.51337742805481,13.332194089889526,after
0.5,0.6,0.3,GCN,0.6966666666666667,22.031772136688232,8.279789984226227,before
0.5,0.6,0.3,GCN,0.7766666666666666,25.794315338134766,9.46502611041069,after
0.5,0.7,0.3,GCN,0.7766666666666666,35.09615361690521,16.11870527267456,before
0.5,0.7,0.3,GCN,0.6766666666666666,35.34699082374573,25.184550881385803,after
0.5,0.8,0.3,GCN,0.7533333333333333,30.01672327518463,9.052404016256332,before
0.5,0.8,0.3,GCN,0.7433333333333333,36.162206530570984,15.8819779753685,after
0.5,0.9,0.3,GCN,0.6633333333333333,32.35785961151123,21.568012237548828,before
0.5,0.9,0.3,GCN,0.7266666666666667,32.692307233810425,14.424926042556763,after
0.5,1.0,0.3,GCN,0.7366666666666667,32.42056965827942,13.072453439235687,before
0.5,1.0,0.3,GCN,0.6066666666666667,14.611203968524933,4.780132323503494,after
0.6,0.0,0.3,GCN,0.76,33.235785365104675,18.60720068216324,before
0.6,0.0,0.3,GCN,0.7666666666666667,34.44816172122955,21.909545361995697,after
0.6,0.1,0.3,GCN,0.7133333333333334,24.184782803058624,12.745501101016998,before
0.6,0.1,0.3,GCN,0.7333333333333333,26.818561553955078,13.146959245204926,after
0.6,0.2,0.3,GCN,0.7033333333333334,28.051838278770447,17.68193244934082,before
0.6,0.2,0.3,GCN,0.6933333333333334,24.686454236507416,14.468899369239807,after
0.6,0.3,0.3,GCN,0.7366666666666667,37.270066142082214,25.920939445495605,before
0.6,0.3,0.3,GCN,0.7133333333333334,28.4280925989151,21.232399344444275,after
0.6,0.4,0.3,GCN,0.7166666666666667,16.99414700269699,12.524721026420593,before
0.6,0.4,0.3,GCN,0.7,17.6630437374115,10.014581680297852,after
0.6,0.5,0.3,GCN,0.64,28.34448218345642,19.836637377738953,before
0.6,0.5,0.3,GCN,0.65,32.713210582733154,22.853726148605347,after
0.6,0.6,0.3,GCN,0.64,31.688964366912842,22.203463315963745,before
0.6,0.6,0.3,GCN,0.67,29.180601239204407,18.48621517419815,after
0.6,0.7,0.3,GCN,0.6966666666666667,30.58110475540161,17.860788106918335,before
0.6,0.7,0.3,GCN,0.7,35.7650488615036,23.64729940891266,after
0.6,0.8,0.3,GCN,0.7066666666666667,20.40133774280548,9.413761645555496,before
0.6,0.8,0.3,GCN,0.73,23.014214634895325,5.077466368675232,after
0.6,0.9,0.3,GCN,0.6666666666666666,20.756688714027405,14.869901537895203,before
0.6,0.9,0.3,GCN,0.7133333333333334,30.01672327518463,12.751196324825287,after
0.6,1.0,0.3,GCN,0.6166666666666667,35.70234179496765,28.5053551197052,before
0.6,1.0,0.3,GCN,0.6,36.93561851978302,29.923444986343384,after
0.7,0.0,0.3,GCN,0.7733333333333333,36.83110475540161,29.88904118537903,before
0.7,0.0,0.3,GCN,0.7633333333333333,36.601170897483826,26.580768823623657,after
0.7,0.1,0.3,GCN,0.75,32.650500535964966,19.98724192380905,before
0.7,0.1,0.3,GCN,0.7433333333333333,37.35367953777313,25.688540935516357,after
0.7,0.2,0.3,GCN,0.7833333333333333,35.033443570137024,18.590112030506134,before
0.7,0.2,0.3,GCN,0.7533333333333333,38.398829102516174,26.0829359292984,after
0.7,0.3,0.3,GCN,0.71,31.75167143344879,19.194577634334564,before
0.7,0.3,0.3,GCN,0.75,36.4130437374115,22.831624746322632,after
0.7,0.4,0.3,GCN,0.71,29.57775890827179,18.742993474006653,before
0.7,0.4,0.3,GCN,0.6866666666666666,28.532609343528748,20.19776701927185,after
0.7,0.5,0.3,GCN,0.6633333333333333,34.949833154678345,25.032582879066467,before
0.7,0.5,0.3,GCN,0.67,17.5794318318367,4.9339257180690765,after
0.7,0.6,0.3,GCN,0.6833333333333333,38.52424621582031,31.488037109375,before
0.7,0.6,0.3,GCN,0.71,40.94899594783783,31.678515672683716,after
0.7,0.7,0.3,GCN,0.6733333333333333,39.10953104496002,29.712462425231934,before
0.7,0.7,0.3,GCN,0.62,38.00167143344879,33.69947671890259,after
0.7,0.8,0.3,GCN,0.6666666666666666,30.455684661865234,19.35201585292816,before
0.7,0.8,0.3,GCN,0.7166666666666667,37.12374567985535,20.622920989990234,after
0.7,0.9,0.3,GCN,0.7366666666666667,36.97742521762848,17.38368570804596,before
0.7,0.9,0.3,GCN,0.74,39.02592062950134,21.67600840330124,after
0.7,1.0,0.3,GCN,0.6366666666666667,31.22909665107727,25.91570019721985,before
0.7,1.0,0.3,GCN,0.6466666666666666,39.25585150718689,34.510138630867004,after
0.8,0.0,0.3,GCN,0.7733333333333333,27.529263496398926,16.68626070022583,before
0.8,0.0,0.3,GCN,0.75,31.647157669067383,18.91546994447708,after
0.8,0.1,0.3,GCN,0.7633333333333333,39.59030210971832,28.844383358955383,before
0.8,0.1,0.3,GCN,0.73,34.6780925989151,25.28252601623535,after
0.8,0.2,0.3,GCN,0.7666666666666667,45.27592062950134,33.89906585216522,before
0.8,0.2,0.3,GCN,0.7333333333333333,48.41137230396271,40.650033950805664,after
0.8,0.3,0.3,GCN,0.7433333333333333,36.85200810432434,25.152653455734253,before
0.8,0.3,0.3,GCN,0.7333333333333333,40.46822786331177,30.13966679573059,after
0.8,0.4,0.3,GCN,0.71,36.49665415287018,27.169743180274963,before
0.8,0.4,0.3,GCN,0.6866666666666666,33.48662257194519,26.510140299797058,after
0.8,0.5,0.3,GCN,0.6733333333333333,33.38210582733154,27.28913128376007,before
0.8,0.5,0.3,GCN,0.6733333333333333,28.32357883453369,22.442013025283813,after
0.8,0.6,0.3,GCN,0.7,41.847825050354004,28.04260551929474,before
0.8,0.6,0.3,GCN,0.7066666666666667,42.412206530570984,29.32877540588379,after
0.8,0.7,0.3,GCN,0.75,39.04682397842407,22.52221405506134,before
0.8,0.7,0.3,GCN,0.6666666666666666,52.173912525177,45.13397216796875,after
0.8,0.8,0.3,GCN,0.6433333333333333,35.13796031475067,29.56869602203369,before
0.8,0.8,0.3,GCN,0.66,30.14214038848877,22.77079075574875,after
0.8,0.9,0.3,GCN,0.7633333333333333,35.95317602157593,19.208019971847534,before
0.8,0.9,0.3,GCN,0.7666666666666667,34.364548325538635,17.667123675346375,after
0.8,1.0,0.3,GCN,0.6733333333333333,40.635451674461365,31.06425106525421,before
0.8,1.0,0.3,GCN,0.6533333333333333,48.2650488615036,43.0394172668457,after
0.9,0.0,0.3,GCN,0.81,38.984113931655884,24.697425961494446,before
0.9,0.0,0.3,GCN,0.78,36.93561851978302,25.561630725860596,after
0.9,0.1,0.3,GCN,0.8033333333333333,40.55183827877045,24.33948516845703,before
0.9,0.1,0.3,GCN,0.76,41.07441604137421,31.850534677505493,after
0.9,0.2,0.3,GCN,0.7933333333333333,46.80183827877045,31.552517414093018,before
0.9,0.2,0.3,GCN,0.8033333333333333,48.13963174819946,34.14559364318848,after
0.9,0.3,0.3,GCN,0.7533333333333333,38.67056965827942,22.92572408914566,before
0.9,0.3,0.3,GCN,0.7333333333333333,43.37374567985535,33.01162123680115,after
0.9,0.4,0.3,GCN,0.7166666666666667,44.14715766906738,35.190701484680176,before
0.9,0.4,0.3,GCN,0.73,50.773411989212036,44.64046359062195,after
0.9,0.5,0.3,GCN,0.7133333333333334,53.741639852523804,44.47983801364899,before
0.9,0.5,0.3,GCN,0.7533333333333333,45.192307233810425,31.886762380599976,after
0.9,0.6,0.3,GCN,0.7333333333333333,45.44314444065094,31.12531304359436,before
0.9,0.6,0.3,GCN,0.7033333333333334,46.53010070323944,34.560948610305786,after
0.9,0.7,0.3,GCN,0.7033333333333334,48.85033369064331,39.91501331329346,before
0.9,0.7,0.3,GCN,0.7233333333333334,35.13796031475067,21.009114384651184,after
0.9,0.8,0.3,GCN,0.72,48.43227565288544,35.90476214885712,before
0.9,0.8,0.3,GCN,0.7166666666666667,50.73160529136658,40.12189507484436,after
0.9,0.9,0.3,GCN,0.67,34.00919735431671,27.787423133850098,before
0.9,0.9,0.3,GCN,0.6666666666666666,35.451504588127136,29.49669659137726,after
0.9,1.0,0.3,GCN,0.8066666666666666,50.50167441368103,30.239006876945496,before
0.9,1.0,0.3,GCN,0.76,51.21237635612488,36.21804714202881,after
1.0,0.0,0.3,GCN,0.82,45.735785365104675,29.544541239738464,before
1.0,0.0,0.3,GCN,0.8333333333333334,46.69732451438904,30.005696415901184,after
1.0,0.1,0.3,GCN,0.8166666666666667,44.29347813129425,29.39371168613434,before
1.0,0.1,0.3,GCN,0.8,37.855350971221924,19.679653644561768,after
1.0,0.2,0.3,GCN,0.7833333333333333,53.699833154678345,45.47163248062134,before
1.0,0.2,0.3,GCN,0.7766666666666666,48.641303181648254,39.647528529167175,after
1.0,0.3,0.3,GCN,0.79,46.71822786331177,31.9100022315979,before
1.0,0.3,0.3,GCN,0.8066666666666666,53.678929805755615,39.36864733695984,after
1.0,0.4,0.3,GCN,0.7666666666666667,48.78762662410736,35.841649770736694,before
1.0,0.4,0.3,GCN,0.7266666666666667,41.99414849281311,33.0498993396759,after
1.0,0.5,0.3,GCN,0.74,38.54514956474304,27.76372730731964,before
1.0,0.5,0.3,GCN,0.7733333333333333,55.309367179870605,44.511961936950684,after
1.0,0.6,0.3,GCN,0.76,49.54013526439667,28.696060180664062,before
1.0,0.6,0.3,GCN,0.7533333333333333,49.54013526439667,30.25450110435486,after
1.0,0.7,0.3,GCN,0.75,52.550166845321655,38.41558396816254,before
1.0,0.7,0.3,GCN,0.7,51.04514956474304,44.3296879529953,after
1.0,0.8,0.3,GCN,0.71,35.556021332740784,25.871270895004272,before
1.0,0.8,0.3,GCN,0.72,40.029263496398926,31.226247549057007,after
1.0,0.9,0.3,GCN,0.7033333333333334,45.40133774280548,35.210299491882324,before
1.0,0.9,0.3,GCN,0.69,63.62876296043396,56.839823722839355,after
1.0,1.0,0.3,GCN,0.7633333333333333,51.0869562625885,36.25563979148865,before
1.0,1.0,0.3,GCN,0.67,66.80601835250854,61.770790815353394,after
