h_mm,h_MM,fm,model,acc,sp,eo,phase
0.1,0.7,0.3,GCN,0.77,32.52508342266083,15.224425494670868,after
0.1,0.8,0.3,GCN,0.7666666666666667,24.811872839927673,15.1633620262146,before
0.1,0.8,0.3,GCN,0.6633333333333333,14.046822488307953,4.901344329118729,after
0.1,0.9,0.3,GCN,0.7366666666666667,23.160535097122192,16.738209128379822,before
0.1,0.9,0.3,GCN,0.7366666666666667,30.392977595329285,14.493507146835327,after
0.1,1.0,0.3,GCN,0.7566666666666667,18.311037123203278,12.947824597358704,before
0.1,1.0,0.3,GCN,0.6933333333333334,16.158026456832886,15.956254303455353,after
0.2,0.0,0.3,GCN,0.67,15.30100405216217,2.8111187741160393,before
0.2,0.0,0.3,GCN,0.6366666666666667,13.900502026081085,4.328320547938347,after
0.2,0.1,0.3,GCN,0.6666666666666666,14.820234477519989,2.435178868472576,before
0.2,0.1,0.3,GCN,0.6266666666666667,14.924749732017517,7.118477672338486,after
0.2,0.2,0.3,GCN,0.6933333333333334,13.127090036869049,3.398268297314644,before
0.2,0.2,0.3,GCN,0.69,17.64214038848877,4.025518521666527,after
0.2,0.3,0.3,GCN,0.68,26.400500535964966,18.798358738422394,before
0.2,0.3,0.3,GCN,0.7033333333333334,25.66889524459839,13.82228285074234,after
0.2,0.4,0.3,GCN,0.6733333333333333,6.375417858362198,9.568466246128082,before
0.2,0.4,0.3,GCN,0.65,5.748327821493149,8.903850615024567,after
0.2,0.5,0.3,GCN,0.6466666666666666,19.627925753593445,9.121440351009369,before
0.2,0.5,0.3,GCN,0.65,16.97324365377426,5.467760190367699,after
0.2,0.6,0.3,GCN,0.74,20.004180073738098,1.7616769298911095,before
0.2,0.6,0.3,GCN,0.68,13.357023894786835,1.6591478139162064,after
0.2,0.7,0.3,GCN,0.6866666666666666,3.4908026456832886,17.08088368177414,before
0.2,0.7,0.3,GCN,0.69,31.668061017990112,18.044428527355194,after
0.2,0.8,0.3,GCN,0.7266666666666667,23.24414700269699,11.978811025619507,before
0.2,0.8,0.3,GCN,0.7266666666666667,18.79180669784546,9.725677967071533,after
0.2,0.9,0.3,GCN,0.68,17.809364199638367,9.781043231487274,before
0.2,0.9,0.3,GCN,0.7533333333333333,26.421403884887695,25.89769959449768,after
0.2,1.0,0.3,GCN,0.7733333333333333,28.44899594783783,12.602871656417847,before
0.2,1.0,0.3,GCN,0.6566666666666666,13.231605291366577,18.29141080379486,after
0.3,0.0,0.3,GCN,0.71,17.5794318318367,9.28480327129364,before
0.3,0.0,0.3,GCN,0.7133333333333334,28.574416041374207,15.260879695415497,after
0.3,0.1,0.3,GCN,0.7533333333333333,26.10785961151123,8.330827206373215,before
0.3,0.1,0.3,GCN,0.75,24.51923042535782,7.080656290054321,after
0.3,0.2,0.3,GCN,0.6733333333333333,20.861203968524933,8.379358053207397,before
0.3,0.2,0.3,GCN,0.6633333333333333,21.216554939746857,12.325587123632431,after
0.3,0.3,0.3,GCN,0.6766666666666666,17.07775890827179,11.880838125944138,before
0.3,0.3,0.3,GCN,0.68,15.844482183456421,10.157439112663269,after
0.3,0.4,0.3,GCN,0.7033333333333334,27.591973543167114,14.639781415462494,before
0.3,0.4,0.3,GCN,0.6433333333333333,20.96571922302246,9.76053774356842,after
0.3,0.5,0.3,GCN,0.6933333333333334,20.296822488307953,4.662565514445305,before
0.3,0.5,0.3,GCN,0.6533333333333333,11.831104010343552,1.8480291590094566,after
0.3,0.6,0.3,GCN,0.6966666666666667,15.154682099819183,11.560492217540741,before
0.3,0.6,0.3,GCN,0.7066666666666667,25.710701942443848,13.435634970664978,after
0.3,0.7,0.3,GCN,0.67,24.41471517086029,14.57006186246872,before
0.3,0.7,0.3,GCN,0.6433333333333333,14.590300619602203,9.130553156137466,after
0.3,0.8,0.3,GCN,0.7233333333333334,25.54347813129425,7.791752368211746,before
0.3,0.8,0.3,GCN,0.7166666666666667,22.052675485610962,4.616313427686691,after
0.3,0.9,0.3,GCN,0.7633333333333333,29.744982719421387,8.386648446321487,before
0.3,0.9,0.3,GCN,0.7,26.10785961151123,11.92435622215271,after
0.3,1.0,0.3,GCN,0.76,28.95067036151886,14.437912404537201,before
0.3,1.0,0.3,GCN,0.74,29.05518412590027,10.84688976407051,after
0.4,0.0,0.3,GCN,0.7133333333333334,20.94481587409973,8.788561820983887,before
0.4,0.0,0.3,GCN,0.7233333333333334,22.63796031475067,8.0266572535038,after
0.4,0.1,0.3,GCN,0.6966666666666667,17.934782803058624,7.999088615179062,before
0.4,0.1,0.3,GCN,0.69,20.46404629945755,9.314422309398651,after
0.4,0.2,0.3,GCN,0.73,25.982442498207092,9.531328827142715,before
0.4,0.2,0.3,GCN,0.69,32.25334584712982,20.602643489837646,after
0.4,0.3,0.3,GCN,0.6933333333333334,20.129598677158356,9.431761503219604,before
0.4,0.3,0.3,GCN,0.6966666666666667,28.616219758987427,19.549554586410522,after
0.4,0.4,0.3,GCN,0.6566666666666666,14.673912525177002,3.3702436834573746,before
0.4,0.4,0.3,GCN,0.65,17.809364199638367,8.958305418491364,after
0.4,0.5,0.3,GCN,0.6166666666666667,24.059364199638367,13.656187057495117,before
0.4,0.5,0.3,GCN,0.64,18.060201406478882,6.763499975204468,after
0.4,0.6,0.3,GCN,0.7,10.075251013040543,8.928001672029495,before
0.4,0.6,0.3,GCN,0.6533333333333333,24.038460850715637,13.310322165489197,after
0.4,0.7,0.3,GCN,0.6766666666666666,26.985785365104675,17.999771237373352,before
0.4,0.7,0.3,GCN,0.6533333333333333,17.203177511692047,7.477329671382904,after
0.4,0.8,0.3,GCN,0.6466666666666666,21.843644976615906,13.40533196926117,before
0.4,0.8,0.3,GCN,0.6433333333333333,27.027592062950134,19.48257088661194,after
0.4,0.9,0.3,GCN,0.7233333333333334,22.19899594783783,14.503076672554016,before
0.4,0.9,0.3,GCN,0.7,36.74749135971069,19.36318129301071,after
0.4,1.0,0.3,GCN,0.6433333333333333,18.81270855665207,6.51765763759613,before
0.4,1.0,0.3,GCN,0.6433333333333333,22.76337742805481,12.777170538902283,after
0.5,0.0,0.3,GCN,0.7433333333333333,28.40718924999237,21.498975157737732,before
0.5,0.0,0.3,GCN,0.7466666666666667,31.31271004676819,21.543632447719574,after
0.5,0.1,0.3,GCN,0.6966666666666667,26.484113931655884,15.32399207353592,before
0.5,0.1,0.3,GCN,0.72,28.783443570137024,17.11050271987915,after
0.5,0.2,0.3,GCN,0.7233333333333334,16.47157222032547,4.150831699371338,before
0.5,0.2,0.3,GCN,0.7033333333333334,25.418061017990112,14.188198745250702,after
0.5,0.3,0.3,GCN,0.7233333333333334,26.7349511384964,12.527455389499664,before
0.5,0.3,0.3,GCN,0.6966666666666667,29.870402812957764,18.98769587278366,after
0.5,0.4,0.3,GCN,0.6866666666666666,18.582776188850403,6.847573071718216,before
0.5,0.4,0.3,GCN,0.6566666666666666,11.413043737411499,9.156983345746994,after
0.5,0.5,0.3,GCN,0.6966666666666667,9.719899296760559,5.954203754663467,before
0.5,0.5,0.3,GCN,0.7433333333333333,14.21404629945755,12.197311222553253,after
0.5,0.6,0.3,GCN,0.6966666666666667,24.45652186870575,13.436318933963776,before
0.5,0.6,0.3,GCN,0.7166666666666667,26.7349511384964,14.08589631319046,after
0.5,0.7,0.3,GCN,0.6466666666666666,41.178929805755615,34.05992388725281,before
0.5,0.7,0.3,GCN,0.68,28.637123107910156,16.487810015678406,after
0.5,0.8,0.3,GCN,0.7533333333333333,31.584447622299194,10.43335571885109,before
0.5,0.8,0.3,GCN,0.7433333333333333,33.63294303417206,13.458418846130371,after
0.5,0.9,0.3,GCN,0.68,16.806019842624664,2.2221462801098824,before
0.5,0.9,0.3,GCN,0.6433333333333333,34.427258372306824,26.892459392547607,after
0.5,1.0,0.3,GCN,0.7333333333333333,32.54598677158356,13.034859299659729,before
0.5,1.0,0.3,GCN,0.7466666666666667,36.89381182193756,18.42743158340454,after
0.6,0.0,0.3,GCN,0.7466666666666667,35.26337742805481,22.344040870666504,before
0.6,0.0,0.3,GCN,0.72,27.717390656471252,16.646388173103333,after
0.6,0.1,0.3,GCN,0.73,26.0869562625885,11.869218200445175,before
0.6,0.1,0.3,GCN,0.7066666666666667,25.752508640289307,14.732512831687927,after
0.6,0.2,0.3,GCN,0.6966666666666667,22.282609343528748,15.145592391490936,before
0.6,0.2,0.3,GCN,0.67,21.67642116546631,16.095009446144104,after
0.6,0.3,0.3,GCN,0.72,35.11705696582794,24.943038821220398,before
0.6,0.3,0.3,GCN,0.7166666666666667,33.73745679855347,23.297789692878723,after
0.6,0.4,0.3,GCN,0.72,22.888796031475067,8.231943100690842,before
0.6,0.4,0.3,GCN,0.73,21.195651590824127,6.187286600470543,after
0.6,0.5,0.3,GCN,0.67,25.66889524459839,14.008203148841858,before
0.6,0.5,0.3,GCN,0.6566666666666666,36.057692766189575,24.929824471473694,after
0.6,0.6,0.3,GCN,0.66,21.07023447751999,8.565732836723328,before
0.6,0.6,0.3,GCN,0.6333333333333333,18.875418603420258,8.265208452939987,after
0.6,0.7,0.3,GCN,0.7266666666666667,28.302675485610962,9.68945100903511,before
0.6,0.7,0.3,GCN,0.69,22.282609343528748,6.9368876516819,after
0.6,0.8,0.3,GCN,0.72,21.425585448741913,5.721121281385422,before
0.6,0.8,0.3,GCN,0.7633333333333333,23.26505035161972,1.9902028143405914,after
0.6,0.9,0.3,GCN,0.7066666666666667,28.804346919059753,14.170198142528534,before
0.6,0.9,0.3,GCN,0.6933333333333334,32.29514956474304,16.412851214408875,after
0.6,1.0,0.3,GCN,0.62,42.80936419963837,35.10936498641968,before
0.6,1.0,0.3,GCN,0.69,31.709864735603333,17.502164840698242,after
0.7,0.0,0.3,GCN,0.7866666666666666,36.22491657733917,29.03485894203186,before
0.7,0.0,0.3,GCN,0.76,35.61872839927673,29.984280467033386,after
0.7,0.1,0.3,GCN,0.7266666666666667,34.80351269245148,22.709500789642334,before
0.7,0.1,0.3,GCN,0.7266666666666667,32.42056965827942,21.385280787944794,after
0.7,0.2,0.3,GCN,0.78,33.44481587409973,17.33994036912918,before
0.7,0.2,0.3,GCN,0.77,34.322741627693176,19.03075873851776,after
0.7,0.3,0.3,GCN,0.7433333333333333,35.20067036151886,19.910231232643127,before
0.7,0.3,0.3,GCN,0.7466666666666667,36.78929805755615,22.42811620235443,after
0.7,0.4,0.3,GCN,0.72,26.818561553955078,14.996126294136047,before
0.7,0.4,0.3,GCN,0.74,18.18561851978302,5.538619309663773,after
0.7,0.5,0.3,GCN,0.6433333333333333,27.3411363363266,18.889951705932617,before
0.7,0.5,0.3,GCN,0.6666666666666666,24.832776188850403,12.928001582622528,after
0.7,0.6,0.3,GCN,0.6933333333333334,28.532609343528748,17.371611297130585,before
0.7,0.6,0.3,GCN,0.6866666666666666,37.43728995323181,30.483025312423706,after
0.7,0.7,0.3,GCN,0.72,35.22157073020935,19.674640893936157,before
0.7,0.7,0.3,GCN,0.7066666666666667,35.07525026798248,22.95989990234375,after
0.7,0.8,0.3,GCN,0.7033333333333334,36.97742521762848,20.105035603046417,before
0.7,0.8,0.3,GCN,0.62,20.129598677158356,9.552517533302307,after
0.7,0.9,0.3,GCN,0.6966666666666667,33.63294303417206,19.29665058851242,before
0.7,0.9,0.3,GCN,0.7566666666666667,40.008360147476196,22.006380558013916,after
0.7,1.0,0.3,GCN,0.6433333333333333,35.80685555934906,27.144908905029297,before
0.7,1.0,0.3,GCN,0.69,30.497491359710693,16.825473308563232,after
0.8,0.0,0.3,GCN,0.7766666666666666,28.260868787765503,15.172477066516876,before
0.8,0.0,0.3,GCN,0.75,26.546823978424072,16.961950063705444,after
0.8,0.1,0.3,GCN,0.75,38.73327672481537,26.917976140975952,before
0.8,0.1,0.3,GCN,0.73,40.34281075000763,33.003419637680054,after
0.8,0.2,0.3,GCN,0.7366666666666667,38.273411989212036,29.528138041496277,before
0.8,0.2,0.3,GCN,0.74,47.449833154678345,39.316701889038086,after
0.8,0.3,0.3,GCN,0.7333333333333333,39.506688714027405,29.097062349319458,before
0.8,0.3,0.3,GCN,0.7533333333333333,44.063544273376465,32.536113262176514,after
0.8,0.4,0.3,GCN,0.7066666666666667,29.03428077697754,17.32604205608368,before
0.8,0.4,0.3,GCN,0.67,36.39214038848877,31.64707124233246,after
0.8,0.5,0.3,GCN,0.68,37.58361339569092,30.60537576675415,before
0.8,0.5,0.3,GCN,0.69,35.07525026798248,29.028022289276123,after
0.8,0.6,0.3,GCN,0.6566666666666666,29.765886068344116,20.929595828056335,before
0.8,0.6,0.3,GCN,0.6633333333333333,33.96739065647125,25.513556599617004,after
0.8,0.7,0.3,GCN,0.7566666666666667,41.826921701431274,25.556844472885132,before
0.8,0.7,0.3,GCN,0.7233333333333334,40.008360147476196,27.263158559799194,after
0.8,0.8,0.3,GCN,0.64,21.59280925989151,15.329688787460327,before
0.8,0.8,0.3,GCN,0.6366666666666667,21.11203968524933,14.953748881816864,after
0.8,0.9,0.3,GCN,0.6666666666666666,26.295986771583557,17.041923105716705,before
0.8,0.9,0.3,GCN,0.74,32.29514956474304,18.180906772613525,after
0.8,1.0,0.3,GCN,0.69,29.974916577339172,19.080884754657745,before
0.8,1.0,0.3,GCN,0.78,35.82775890827179,16.12873077392578,after
0.9,0.0,0.3,GCN,0.8066666666666666,38.858696818351746,25.120985507965088,before
0.9,0.0,0.3,GCN,0.77,32.96404778957367,22.075870633125305,after
0.9,0.1,0.3,GCN,0.7666666666666667,37.68812716007233,25.360673666000366,before
0.9,0.1,0.3,GCN,0.77,42.265886068344116,33.344271779060364,after
0.9,0.2,0.3,GCN,0.7866666666666666,47.408026456832886,33.44930410385132,before
0.9,0.2,0.3,GCN,0.7766666666666666,50.66889524459839,40.26748836040497,after
0.9,0.3,0.3,GCN,0.75,39.15133774280548,24.86010491847992,before
0.9,0.3,0.3,GCN,0.7366666666666667,36.622074246406555,25.553429126739502,after
0.9,0.4,0.3,GCN,0.7433333333333333,47.78428077697754,38.59330415725708,before
0.9,0.4,0.3,GCN,0.73,44.85785961151123,36.01776957511902,after
0.9,0.5,0.3,GCN,0.7466666666666667,50.857025384902954,37.362951040267944,before
0.9,0.5,0.3,GCN,0.7366666666666667,47.24080264568329,35.78355014324188,after
0.9,0.6,0.3,GCN,0.7133333333333334,42.307692766189575,29.235589504241943,before
0.9,0.6,0.3,GCN,0.71,47.84699082374573,36.01708710193634,after
0.9,0.7,0.3,GCN,0.6933333333333334,30.852842330932617,21.457964181900024,before
0.9,0.7,0.3,GCN,0.6733333333333333,43.70819330215454,36.588287353515625,after
0.9,0.8,0.3,GCN,0.6933333333333334,52.82190442085266,43.07085871696472,before
0.9,0.8,0.3,GCN,0.7166666666666667,55.18394708633423,44.63066756725311,after
0.9,0.9,0.3,GCN,0.6633333333333333,41.65969789028168,35.12212336063385,before
0.9,0.9,0.3,GCN,0.66,44.81605291366577,40.579402446746826,after
0.9,1.0,0.3,GCN,0.8033333333333333,48.45317602157593,28.482115268707275,before
0.9,1.0,0.3,GCN,0.7466666666666667,51.81856155395508,37.137845158576965,after
1.0,0.0,0.3,GCN,0.8233333333333334,43.33193898200989,26.79266333580017,before
1.0,0.0,0.3,GCN,0.83,45.714882016181946,29.093870520591736,after
1.0,0.1,0.3,GCN,0.8166666666666667,44.648829102516174,30.097973346710205,before
1.0,0.1,0.3,GCN,0.8033333333333333,45.86120545864105,32.623833417892456,after
1.0,0.2,0.3,GCN,0.7766666666666666,52.591973543167114,43.62041652202606,before
1.0,0.2,0.3,GCN,0.7533333333333333,47.26170599460602,36.33902966976166,after
1.0,0.3,0.3,GCN,0.8,52.11120247840881,37.01070845127106,before
1.0,0.3,0.3,GCN,0.8,45.38043439388275,29.712462425231934,after
1.0,0.4,0.3,GCN,0.7333333333333333,42.913880944252014,32.50489830970764,before
1.0,0.4,0.3,GCN,0.7533333333333333,53.28177213668823,44.76418495178223,after
1.0,0.5,0.3,GCN,0.7766666666666666,53.051841259002686,42.85942316055298,before
1.0,0.5,0.3,GCN,0.7866666666666666,47.470736503601074,33.2226037979126,after
1.0,0.6,0.3,GCN,0.76,47.36621975898743,26.976758241653442,before
1.0,0.6,0.3,GCN,0.75,47.74247407913208,28.131693601608276,after
1.0,0.7,0.3,GCN,0.74,56.45902752876282,48.13670516014099,before
1.0,0.7,0.3,GCN,0.72,59.76170301437378,48.81111979484558,after
1.0,0.8,0.3,GCN,0.7166666666666667,41.01170599460602,31.16108477115631,before
1.0,0.8,0.3,GCN,0.71,46.5719074010849,39.37024474143982,after
1.0,0.9,0.3,GCN,0.7033333333333334,48.49498271942139,39.21075463294983,before
1.0,0.9,0.3,GCN,0.69,53.30267548561096,45.0052410364151,after
1.0,1.0,0.3,GCN,0.72,63.60785961151123,52.98154354095459,before
1.0,1.0,0.3,GCN,0.7266666666666667,63.14799189567566,53.45181226730347,after
