h_mm,h_MM,fm,model,acc,sp,eo,phase
0.3,0.9,0.3,GCN,0.7433333333333333,26.609531044960022,7.764638960361481,after
0.3,1.0,0.3,GCN,0.7966666666666666,33.98829400539398,12.442469596862793,before
0.3,1.0,0.3,GCN,0.7066666666666667,40.677258372306824,28.37206721305847,after
0.4,0.0,0.3,GCN,0.76,19.89966481924057,10.76577827334404,before
0.4,0.0,0.3,GCN,0.74,11.204013228416443,9.463431686162949,after
0.4,0.1,0.3,GCN,0.73,9.61538478732109,12.914559245109558,before
0.4,0.1,0.3,GCN,0.7133333333333334,18.624581396579742,11.80906891822815,after
0.4,0.2,0.3,GCN,0.75,28.92976701259613,11.560264229774475,before
0.4,0.2,0.3,GCN,0.76,31.417223811149597,13.789017498493195,after
0.4,0.3,0.3,GCN,0.7433333333333333,35.38879454135895,23.574163019657135,before
0.4,0.3,0.3,GCN,0.7166666666666667,34.21822786331177,24.089542031288147,after
0.4,0.4,0.3,GCN,0.7633333333333333,25.292640924453735,6.413306295871735,before
0.4,0.4,0.3,GCN,0.7433333333333333,31.20819330215454,14.640465378761292,after
0.4,0.5,0.3,GCN,0.6966666666666667,24.059364199638367,8.89974907040596,before
0.4,0.5,0.3,GCN,0.6866666666666666,30.413880944252014,19.718387722969055,after
0.4,0.6,0.3,GCN,0.76,30.769231915473938,14.689221978187561,before
0.4,0.6,0.3,GCN,0.7366666666666667,25.982442498207092,12.728412449359894,after
0.4,0.7,0.3,GCN,0.7533333333333333,23.95484894514084,6.355661898851395,before
0.4,0.7,0.3,GCN,0.7366666666666667,27.8219074010849,13.802915811538696,after
0.4,0.8,0.3,GCN,0.7033333333333334,38.377925753593445,25.713375210762024,before
0.4,0.8,0.3,GCN,0.7266666666666667,33.04765820503235,17.66461730003357,after
0.4,0.9,0.3,GCN,0.7733333333333333,32.94314444065094,12.023923546075821,before
0.4,0.9,0.3,GCN,0.8233333333333334,31.459030508995056,10.629984736442566,after
0.4,1.0,0.3,GCN,0.77,26.14966630935669,5.678514763712883,before
0.4,1.0,0.3,GCN,0.72,32.83862769603729,19.618137180805206,after
0.5,0.0,0.3,GCN,0.7666666666666667,28.99247407913208,19.632717967033386,before
0.5,0.0,0.3,GCN,0.7633333333333333,30.07943034172058,21.90544456243515,after
0.5,0.1,0.3,GCN,0.7166666666666667,20.066890120506287,11.894281208515167,before
0.5,0.1,0.3,GCN,0.7333333333333333,23.8294318318367,11.044201254844666,after
0.5,0.2,0.3,GCN,0.76,14.945651590824127,8.73912051320076,before
0.5,0.2,0.3,GCN,0.7266666666666667,25.898829102516174,12.90043294429779,after
0.5,0.3,0.3,GCN,0.7633333333333333,33.11036825180054,18.644793331623077,before
0.5,0.3,0.3,GCN,0.7366666666666667,31.542640924453735,17.159032821655273,after
0.5,0.4,0.3,GCN,0.7766666666666666,26.045149564743042,8.793346583843231,before
0.5,0.4,0.3,GCN,0.7433333333333333,30.999162793159485,17.570973932743073,after
0.5,0.5,0.3,GCN,0.75,23.26505035161972,8.184324204921722,before
0.5,0.5,0.3,GCN,0.7666666666666667,24.45652186870575,8.214855194091797,after
0.5,0.6,0.3,GCN,0.78,32.94314444065094,16.804055869579315,before
0.5,0.6,0.3,GCN,0.7566666666666667,37.31187283992767,23.810207843780518,after
0.5,0.7,0.3,GCN,0.7933333333333333,28.093644976615906,4.641831666231155,before
0.5,0.7,0.3,GCN,0.75,44.18896436691284,31.230804324150085,after
0.5,0.8,0.3,GCN,0.7233333333333334,30.330267548561096,18.331511318683624,before
0.5,0.8,0.3,GCN,0.7266666666666667,31.166386604309082,18.143996596336365,after
0.5,0.9,0.3,GCN,0.71,33.423912525177,19.11027580499649,before
0.5,0.9,0.3,GCN,0.6833333333333333,28.051838278770447,14.750967919826508,after
0.5,1.0,0.3,GCN,0.8233333333333334,30.14214038848877,5.235816910862923,before
0.5,1.0,0.3,GCN,0.72,21.801839768886566,10.880838334560394,after
0.6,0.0,0.3,GCN,0.75,26.588627696037292,13.723400235176086,before
0.6,0.0,0.3,GCN,0.7766666666666666,32.148829102516174,14.485305547714233,after
0.6,0.1,0.3,GCN,0.77,35.13796031475067,20.241740345954895,before
0.6,0.1,0.3,GCN,0.7566666666666667,15.677256882190704,4.989747330546379,after
0.6,0.2,0.3,GCN,0.7833333333333333,31.459030508995056,15.35133272409439,before
0.6,0.2,0.3,GCN,0.7666666666666667,26.024246215820312,14.893141388893127,after
0.6,0.3,0.3,GCN,0.7766666666666666,28.574416041374207,27.269765734672546,before
0.6,0.3,0.3,GCN,0.76,37.54180669784546,27.087488770484924,after
0.6,0.4,0.3,GCN,0.76,32.3369562625885,18.605604767799377,before
0.6,0.4,0.3,GCN,0.77,36.95652186870575,25.05992352962494,after
0.6,0.5,0.3,GCN,0.7,23.85033518075943,8.8790163397789,before
0.6,0.5,0.3,GCN,0.68,40.28010070323944,32.60469436645508,after
0.6,0.6,0.3,GCN,0.7366666666666667,31.20819330215454,14.931191504001617,before
0.6,0.6,0.3,GCN,0.7366666666666667,38.942307233810425,23.301208019256592,after
0.6,0.7,0.3,GCN,0.7133333333333334,41.95234179496765,29.799044132232666,before
0.6,0.7,0.3,GCN,0.7233333333333334,36.95652186870575,23.29186499118805,after
0.6,0.8,0.3,GCN,0.75,28.156355023384094,11.64616048336029,before
0.6,0.8,0.3,GCN,0.71,31.18728995323181,18.88539493083954,after
0.6,0.9,0.3,GCN,0.7866666666666666,26.63043439388275,3.3540669828653336,before
0.6,0.9,0.3,GCN,0.7266666666666667,35.22157073020935,20.6516295671463,after
0.6,1.0,0.3,GCN,0.7466666666666667,43.31103563308716,26.318296790122986,before
0.6,1.0,0.3,GCN,0.81,33.88378024101257,8.917520940303802,after
0.7,0.0,0.3,GCN,0.7733333333333333,37.68812716007233,25.06994605064392,before
0.7,0.0,0.3,GCN,0.7633333333333333,34.6780925989151,21.293461322784424,after
0.7,0.1,0.3,GCN,0.81,31.605350971221924,11.198906600475311,before
0.7,0.1,0.3,GCN,0.7966666666666666,28.219062089920044,9.449988603591919,after
0.7,0.2,0.3,GCN,0.8333333333333334,40.071070194244385,21.24219685792923,before
0.7,0.2,0.3,GCN,0.8466666666666667,38.46153914928436,16.715197265148163,after
0.7,0.3,0.3,GCN,0.77,40.091973543167114,25.286397337913513,before
0.7,0.3,0.3,GCN,0.7933333333333333,27.591973543167114,6.64137601852417,after
0.7,0.4,0.3,GCN,0.7666666666666667,29.765886068344116,13.326725363731384,before
0.7,0.4,0.3,GCN,0.7733333333333333,39.31856155395508,26.224195957183838,after
0.7,0.5,0.3,GCN,0.7133333333333334,41.03260934352875,30.053314566612244,before
0.7,0.5,0.3,GCN,0.72,40.42642116546631,30.691957473754883,after
0.7,0.6,0.3,GCN,0.7466666666666667,43.20652186870575,32.85440802574158,before
0.7,0.6,0.3,GCN,0.7233333333333334,35.17976701259613,26.109138131141663,after
0.7,0.7,0.3,GCN,0.76,32.44147300720215,14.604920148849487,before
0.7,0.7,0.3,GCN,0.7366666666666667,33.38210582733154,20.45363485813141,after
0.7,0.8,0.3,GCN,0.7666666666666667,28.34448218345642,8.275461196899414,before
0.7,0.8,0.3,GCN,0.7833333333333333,37.37458288669586,14.814308285713196,after
0.7,0.9,0.3,GCN,0.78,35.43060123920441,14.127591252326965,before
0.7,0.9,0.3,GCN,0.7566666666666667,48.49498271942139,34.349510073661804,after
0.7,1.0,0.3,GCN,0.7166666666666667,37.87625432014465,24.596035480499268,before
0.7,1.0,0.3,GCN,0.71,50.62708854675293,36.807018518447876,after
0.8,0.0,0.3,GCN,0.81,33.92558395862579,15.95192551612854,before
0.8,0.0,0.3,GCN,0.7933333333333333,32.9849511384964,18.061289191246033,after
0.8,0.1,0.3,GCN,0.7666666666666667,34.908026456832886,22.03531563282013,before
0.8,0.1,0.3,GCN,0.8,30.72742521762848,19.99293714761734,after
0.8,0.2,0.3,GCN,0.8033333333333333,49.81187283992767,37.86443471908569,before
0.8,0.2,0.3,GCN,0.7966666666666666,44.000837206840515,31.870359182357788,after
0.8,0.3,0.3,GCN,0.7633333333333333,30.957359075546265,15.401914715766907,before
0.8,0.3,0.3,GCN,0.7733333333333333,35.78595221042633,18.925723433494568,after
0.8,0.4,0.3,GCN,0.7866666666666666,27.947324514389038,13.409888744354248,before
0.8,0.4,0.3,GCN,0.8033333333333333,36.4130437374115,19.238094985485077,after
0.8,0.5,0.3,GCN,0.7666666666666667,39.673912525177,25.95146894454956,before
0.8,0.5,0.3,GCN,0.7266666666666667,43.56187283992767,35.69856584072113,after
0.8,0.6,0.3,GCN,0.7133333333333334,36.83110475540161,26.44634246826172,before
0.8,0.6,0.3,GCN,0.7433333333333333,46.321070194244385,33.21166634559631,after
0.8,0.7,0.3,GCN,0.75,38.984113931655884,25.28434693813324,before
0.8,0.7,0.3,GCN,0.75,41.91053509712219,29.709044098854065,after
0.8,0.8,0.3,GCN,0.7966666666666666,42.43310987949371,24.150830507278442,before
0.8,0.8,0.3,GCN,0.72,41.88963174819946,33.53816270828247,after
0.8,0.9,0.3,GCN,0.72,35.514214634895325,21.873319149017334,before
0.8,0.9,0.3,GCN,0.7666666666666667,39.77842926979065,23.21850061416626,after
0.8,1.0,0.3,GCN,0.8066666666666666,40.99080264568329,17.079973220825195,before
0.8,1.0,0.3,GCN,0.7566666666666667,49.35200810432434,36.85736954212189,after
0.9,0.0,0.3,GCN,0.8266666666666667,30.01672327518463,14.50512707233429,before
0.9,0.0,0.3,GCN,0.8066666666666666,17.370401322841644,15.706083178520203,after
0.9,0.1,0.3,GCN,0.8133333333333334,40.42642116546631,22.818636894226074,before
0.9,0.1,0.3,GCN,0.83,37.52090334892273,16.413989663124084,after
0.9,0.2,0.3,GCN,0.8266666666666667,44.73244249820709,28.182044625282288,before
0.9,0.2,0.3,GCN,0.81,34.59448218345642,16.759854555130005,after
0.9,0.3,0.3,GCN,0.77,46.53010070323944,35.45682430267334,before
0.9,0.3,0.3,GCN,0.7733333333333333,30.12123703956604,13.740259408950806,after
0.9,0.4,0.3,GCN,0.77,49.91638660430908,37.85281479358673,before
0.9,0.4,0.3,GCN,0.7466666666666667,47.972407937049866,35.50284802913666,after
0.9,0.5,0.3,GCN,0.81,43.394649028778076,25.879698991775513,before
0.9,0.5,0.3,GCN,0.7633333333333333,52.44565010070801,43.10252666473389,after
0.9,0.6,0.3,GCN,0.7766666666666666,44.648829102516174,31.8423330783844,before
0.9,0.6,0.3,GCN,0.7666666666666667,42.74665415287018,31.475505232810974,after
0.9,0.7,0.3,GCN,0.7433333333333333,43.93812716007233,33.15516114234924,before
0.9,0.7,0.3,GCN,0.74,52.11120247840881,43.43039393424988,after
0.9,0.8,0.3,GCN,0.76,48.620402812957764,36.55661940574646,before
0.9,0.8,0.3,GCN,0.74,51.86036825180054,41.2608802318573,after
0.9,0.9,0.3,GCN,0.71,56.93979859352112,49.96628165245056,before
0.9,0.9,0.3,GCN,0.7333333333333333,49.790969491004944,37.099337577819824,after
0.9,1.0,0.3,GCN,0.8266666666666667,43.62458288669586,23.504669964313507,before
0.9,1.0,0.3,GCN,0.8033333333333333,46.63461446762085,28.73479127883911,after
1.0,0.0,0.3,GCN,0.8366666666666667,43.33193898200989,24.94349479675293,before
1.0,0.0,0.3,GCN,0.8433333333333334,38.336119055747986,18.311232328414917,after
1.0,0.1,0.3,GCN,0.84,32.90133774280548,11.688539385795593,before
1.0,0.1,0.3,GCN,0.84,31.939798593521118,11.979266256093979,after
1.0,0.2,0.3,GCN,0.7766666666666666,41.764214634895325,31.249943375587463,before
1.0,0.2,0.3,GCN,0.78,39.92474973201752,28.807246685028076,after
1.0,0.3,0.3,GCN,0.84,45.33862769603729,26.67122483253479,before
1.0,0.3,0.3,GCN,0.84,41.95234179496765,24.2752343416214,after
1.0,0.4,0.3,GCN,0.8133333333333334,53.28177213668823,39.612212777137756,before
1.0,0.4,0.3,GCN,0.7766666666666666,48.45317602157593,37.25131154060364,after
1.0,0.5,0.3,GCN,0.7733333333333333,54.99581694602966,46.372294425964355,before
1.0,0.5,0.3,GCN,0.7833333333333333,56.79348111152649,48.20437431335449,after
1.0,0.6,0.3,GCN,0.8133333333333334,42.913880944252014,20.142173767089844,before
1.0,0.6,0.3,GCN,0.73,48.536789417266846,38.077011704444885,after
1.0,0.7,0.3,GCN,0.78,61.47575378417969,51.21029615402222,before
1.0,0.7,0.3,GCN,0.79,61.60116791725159,48.055821657180786,after
1.0,0.8,0.3,GCN,0.7833333333333333,49.31020140647888,34.397584199905396,before
1.0,0.8,0.3,GCN,0.7766666666666666,52.090299129486084,38.01366984844208,after
1.0,0.9,0.3,GCN,0.7466666666666667,40.84448218345642,24.935749173164368,before
1.0,0.9,0.3,GCN,0.7333333333333333,42.24498271942139,28.590112924575806,after
1.0,1.0,0.3,GCN,0.7666666666666667,60.514211654663086,49.481430649757385,before
1.0,1.0,0.3,GCN,0.76,62.08193898200989,53.68853807449341,after
